ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10144	"ENSG00000100599"	"RIN3"	chr14	+	92684986	92688049	92684986	92685150	92687685	92688049	10144	56,71	5,6	271,232	0,6	2634	99	0.000651795046033	0.00304842567893131	0.296,0.308	1.0,0.592	-0.494
10145	"ENSG00000139192"	"TAPBPL"	chr12	+	6457405	6457744	6457405	6457543	6457668	6457744	10145	182,230	42,35	147,125	2,6	224	99	7.23156245996e-09	1.1296754555366663e-07	0.657,0.744	0.97,0.902	-0.235
10146	"ENSG00000196531"	"NACA"	chr12	-	56712439	56712908	56712439	56712552	56712785	56712908	10146	326,285	4765,5190	350,335	5046,5337	332	99	0.559041901825	0.7956705687145863	0.02,0.016	0.02,0.018	-0.001
10147	"ENSG00000135476"	"ESPL1"	chr12	+	53288537	53289303	53288537	53288699	53289089	53289303	10147	17,23	72,76	31,36	106,204	489	99	0.465312749521	0.7014687415615466	0.046,0.058	0.056,0.034	0.007
10148	"ENSG00000135476"	"ESPL1"	chr12	+	53289403	53290469	53289403	53289594	53290346	53290469	10148	88,105	4,2	80,282	0,9	851	99	0.652359742348	0.8782728771283175	0.719,0.859	1.0,0.785	-0.104
10149	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53296275	53295838	53295941	53296218	53296275	10149	666,887	17,11	1111,1123	2,13	376	99	0.00198604604278	0.007961723279030265	0.912,0.955	0.993,0.958	-0.042
10150	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53296275	53295838	53295941	53296243	53296275	10150	724,968	3528,3960	1190,1194	4846,4533	401	99	0.242018966359	0.4304577662302436	0.048,0.057	0.057,0.061	-0.006
10151	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53296467	53295838	53295941	53296429	53296467	10151	612,819	12,39	966,973	12,13	587	99	0.000444420542376	0.0021970488952694376	0.896,0.78	0.931,0.927	-0.091
10153	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53297924	53295838	53295941	53297702	53297924	10153	963,1337	0,0	1481,1535	0,1	1860	99	1	1.0	1.0,1.0	1.0,0.988	0.006
10154	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53297924	53295838	53295941	53297849	53297924	10154	1031,1407	61,42	1576,1622	31,11	2007	99	0.000118962327952	0.0006861227838606756	0.455,0.623	0.715,0.879	-0.258
10155	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53297924	53295838	53296275	53297849	53297924	10155	494,674	4458,5013	651,735	5884,5784	1673	99	1	1.0	0.007,0.008	0.007,0.007	0.0
10156	"ENSG00000123349"	"PFDN5"	chr12	+	53296429	53297924	53296429	53296467	53297849	53297924	10156	498,713	3,4	648,691	1,4	1481	99	0.392358846113	0.622370650658586	0.917,0.923	0.977,0.92	-0.028
10157	"ENSG00000123349"	"PFDN5"	chr12	+	53296429	53297924	53296429	53296551	53297849	53297924	10157	432,611	126,132	617,661	41,42	1397	99	1.11022302463e-16	5.7500611282347044e-15	0.195,0.247	0.516,0.527	-0.301
10158	"ENSG00000123349"	"PFDN5"	chr12	+	53297849	53298150	53297849	53297924	53298018	53298150	10158	40,49	13,6	50,80	9,8	193	99	0.271759801909	0.4712227994518497	0.612,0.807	0.74,0.837	-0.079
10159	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53298150	53295838	53295941	53298044	53298150	10159	1113,1476	2,3	1640,1741	2,8	2202	99	0.336264130875	0.5545950626121767	0.962,0.957	0.974,0.907	0.019
10160	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53298150	53295838	53297924	53298044	53298150	10160	113,109	5120,5447	113,155	5803,5946	219	99	0.669099318758	0.8931740949412708	0.01,0.009	0.009,0.012	-0.001
10161	"ENSG00000123349"	"PFDN5"	chr12	+	53295838	53298150	53295838	53295941	53298048	53298150	10161	1310,1667	1,4	1920,1999	0,0	2206	99	0.24754379327	0.4380406908196721	0.983,0.949	1.0,1.0	-0.034
10162	"ENSG00000123349"	"PFDN5"	chr12	+	53297849	53298150	53297849	53297924	53298048	53298150	10162	313,301	35,21	394,413	19,40	223	99	0.32486173548	0.5398273067827648	0.799,0.864	0.902,0.821	-0.03
10163	"ENSG00000288663"	NA	chr12	+	53303033	53306861	53303033	53303193	53306679	53306861	10163	370,460	2,1	330,449	0,4	3585	99	0.744133459958	0.954601547373116	0.836,0.927	1.0,0.756	0.003
10164	"ENSG00000139168"	"ZCRB1"	chr12	-	42322417	42324104	42322417	42322446	42324018	42324104	10164	79,92	671,755	61,62	845,1240	1671	99	1	1.0	0.007,0.007	0.004,0.003	0.004
10165	"ENSG00000139168"	"ZCRB1"	chr12	-	42322417	42324104	42322417	42322446	42324067	42324104	10165	344,411	0,1	515,545	0,0	1720	99	1	1.0	1.0,0.959	1.0,1.0	-0.02
10166	"ENSG00000089693"	"MLF2"	chr12	-	6750176	6750766	6750176	6750305	6750712	6750766	10166	343,355	1876,2180	341,456	3811,3570	506	99	4.09383792817e-05	0.00026795714411949014	0.035,0.031	0.017,0.024	0.013
10172	"ENSG00000073060"	"SCARB1"	chr12	-	124782682	124786503	124782682	124782811	124786356	124786503	10172	822,1003	53,62	816,937	230,174	3644	99	0	0.0	0.296,0.305	0.088,0.128	0.193
10173	"ENSG00000073060"	"SCARB1"	chr12	-	124782682	124786503	124782682	124782811	124786440	124786503	10173	888,1098	4,2	1050,1132	22,21	3728	99	1.52647387286e-07	1.7848180116455484e-06	0.855,0.936	0.559,0.589	0.321
10176	"ENSG00000225914"	"TSBP1-AS1"	chr6	+	32390213	32391963	32390213	32390753	32391612	32391963	10176	2,2	0,0	6,1	0,4	958	99	0.000211900749599	0.0011419260367705887	1.0,1.0	1.0,0.025	0.488
10178	"ENSG00000166598"	"HSP90B1"	chr12	+	103931520	103931748	103931520	103931623	103931710	103931748	10178	14,30	2,1	31,37	4,7	186	99	0.0628164219513	0.146363021798968	0.788,0.941	0.805,0.738	0.093
10179	"ENSG00000166598"	"HSP90B1"	chr12	+	103931520	103932418	103931520	103931623	103932276	103932418	10179	70,106	786,879	113,121	2788,3102	752	99	0.0232139119601	0.06393353268954022	0.012,0.016	0.005,0.005	0.009
10180	"ENSG00000166598"	"HSP90B1"	chr12	+	103931520	103932418	103931520	103931748	103932276	103932418	10180	62,90	2,1	104,112	2,8	627	99	0.0849954636981	0.18689815004094762	0.83,0.934	0.891,0.689	0.092
10181	"ENSG00000166598"	"HSP90B1"	chr12	+	103931520	103932418	103931520	103931623	103932278	103932418	10181	77,115	1,9	122,140	15,22	754	99	0.0147268459488	0.043862242449590735	0.91,0.627	0.516,0.455	0.283
10182	"ENSG00000166598"	"HSP90B1"	chr12	+	103931520	103932418	103931520	103931623	103932280	103932418	10182	106,150	9,6	227,230	26,20	756	99	0.113654310722	0.23621608290915	0.607,0.766	0.533,0.601	0.12
10183	"ENSG00000166598"	"HSP90B1"	chr12	+	103941831	103942796	103941831	103941897	103942526	103942796	10183	69,44	1241,1400	170,223	5104,5378	728	99	1	1.0	0.008,0.004	0.005,0.006	0.001
10185	"ENSG00000166598"	"HSP90B1"	chr12	+	103942526	103943319	103942526	103942796	103943073	103943319	10185	65,68	1319,1476	227,192	5326,5807	376	99	0.276126547363	0.4773451088710285	0.013,0.012	0.011,0.009	0.003
10186	"ENSG00000166598"	"HSP90B1"	chr12	+	103943073	103943874	103943073	103943319	103943737	103943874	10186	380,437	1110,1201	634,763	5398,5617	517	99	0	0.0	0.062,0.065	0.022,0.025	0.04
10187	"ENSG00000166598"	"HSP90B1"	chr12	+	103943073	103943874	103943073	103943573	103943737	103943874	10187	241,290	3,2	478,549	5,7	263	99	0.456952745198	0.6927906354996003	0.968,0.982	0.973,0.967	0.005
10188	"ENSG00000166598"	"HSP90B1"	chr12	+	103943073	103946696	103943073	103943874	103946617	103946696	10188	113,149	1399,1569	239,304	6000,6332	2842	99	1	1.0	0.003,0.003	0.001,0.002	0.002
10189	"ENSG00000166598"	"HSP90B1"	chr12	+	103946617	103946941	103946617	103946696	103946785	103946941	10189	78,88	1100,1162	386,398	5080,5261	188	99	0.764801541767	0.9702405881663552	0.036,0.038	0.038,0.038	-0.001
10190	"ENSG00000139372"	"TDG"	chr12	+	103982798	103983389	103982798	103982934	103983294	103983389	10190	79,147	8,9	46,57	2,13	459	99	0.406543800988	0.6387008371792338	0.681,0.779	0.832,0.486	0.071
10191	"ENSG00000111335"	"OAS2"	chr12	+	112997519	112998410	112997519	112997755	112998265	112998410	10191	12,6	97,136	8,18	120,132	609	99	0.37739819413	0.604232901329516	0.02,0.007	0.011,0.022	-0.003
10193	"ENSG00000111335"	"OAS2"	chr12	+	113009086	113011723	113009086	113009240	113010373	113011723	10193	744,952	4,13	1049,1300	13,17	1232	99	0.390059272137	0.6197897820193626	0.937,0.855	0.866,0.86	0.033
10194	"ENSG00000111229"	"ARPC3"	chr12	-	110436109	110436683	110436109	110436204	110436556	110436683	10194	551,688	4154,5052	469,498	3524,3960	451	99	0.747781747959	0.9583647145443734	0.028,0.029	0.028,0.027	0.001
10195	"ENSG00000204852"	"TCTN1"	chr12	+	110641541	110642389	110641541	110641627	110642248	110642389	10195	33,88	5,6	94,114	31,22	720	99	0.0174134138248	0.05045316999066855	0.476,0.669	0.294,0.416	0.218
10197	"ENSG00000167552"	"TUBA1A"	chr12	-	49186309	49186833	49186309	49186458	49186610	49186833	10197	64,104	2046,2244	35,28	965,981	251	99	0.278831899032	0.4809246867947338	0.012,0.018	0.014,0.011	0.002
10198	"ENSG00000135451"	"TROAP"	chr12	+	49330144	49330943	49330144	49330573	49330660	49330943	10198	160,216	17,13	149,352	2,6	186	99	7.28302486164e-06	5.7822122281148026e-05	0.834,0.898	0.975,0.969	-0.106
10199	"ENSG00000135451"	"TROAP"	chr12	+	49330144	49331407	49330144	49330573	49331213	49331407	10199	509,545	2,1	461,925	3,8	739	99	0.0332966998907	0.08686633977570382	0.972,0.986	0.954,0.939	0.033
10200	"ENSG00000135451"	"TROAP"	chr12	+	49330144	49331407	49330144	49330943	49331213	49331407	10200	155,145	122,126	146,253	106,222	369	99	0.895591777361	1.0	0.254,0.236	0.27,0.234	-0.007
10201	"ENSG00000139613"	"SMARCC2"	chr12	-	56164302	56164731	56164302	56164368	56164647	56164731	10201	697,840	2,3	819,719	7,2	378	99	0.236894177924	0.422924997199891	0.989,0.987	0.968,0.989	0.01
10202	"ENSG00000139613"	"SMARCC2"	chr12	-	56178403	56178847	56178403	56178534	56178809	56178847	10202	133,196	225,329	97,97	276,336	374	99	1.97430015194e-05	0.00013977682818826586	0.135,0.136	0.085,0.071	0.058
10203	"ENSG00000139613"	"SMARCC2"	chr12	-	56180976	56181597	56180976	56181101	56181481	56181597	10203	203,165	224,259	123,140	298,241	479	99	0.00194635508354	0.007825509149176225	0.158,0.116	0.079,0.107	0.044
10204	"ENSG00000139579"	"NABP2"	chr12	+	56226178	56226419	56226178	56226260	56226355	56226419	10204	10,8	215,214	24,25	267,355	194	99	0.0191647466847	0.05465423139905022	0.023,0.019	0.044,0.035	-0.019
10208	"ENSG00000150990"	"DHX37"	chr12	-	124950412	124950804	124950412	124950550	124950689	124950804	10208	17,24	129,188	25,18	186,200	238	99	0.575640813399	0.81092007247172	0.052,0.05	0.053,0.036	0.007
10209	"ENSG00000101160"	"CTSZ"	chr20	-	58995184	58997753	58995184	58995759	58997602	58997753	10209	6,15	0,1	24,22	0,0	1942	99	1	1.0	1.0,0.433	1.0,1.0	-0.283
10210	"ENSG00000101160"	"CTSZ"	chr20	-	58996638	58997753	58996638	58996801	58997602	58997753	10210	2,10	0,1	8,12	1,0	900	99	1	1.0	1.0,0.524	0.468,1.0	0.028
10213	"ENSG00000135740"	"SLC9A5"	chr16	+	67255392	67255930	67255392	67255471	67255752	67255930	10213	18,17	21,6	53,39	9,6	380	99	0.00101943749304	0.004487734816765362	0.183,0.425	0.605,0.629	-0.313
10214	"ENSG00000135740"	"SLC9A5"	chr16	+	67255392	67255930	67255392	67255471	67255838	67255930	10214	27,27	0,5	63,51	0,0	466	99	0.00114806171193	0.0049717128119886695	1.0,0.534	1.0,1.0	-0.233
10215	"ENSG00000075415"	"SLC25A3"	chr12	+	98593685	98594135	98593685	98593740	98593974	98594135	10215	141,156	2828,3416	593,744	2715,2967	333	99	0	0.0	0.015,0.013	0.061,0.069	-0.051
10216	"ENSG00000075415"	"SLC25A3"	chr12	+	98593974	98595848	98593974	98594135	98595726	98595848	10216	1322,1316	4055,4490	689,895	3963,4328	1690	99	5.86102466926e-06	4.7460154640796875e-05	0.019,0.017	0.01,0.012	0.007
10217	"ENSG00000121073"	"SLC35B1"	chr17	-	49705123	49706309	49705123	49705281	49705865	49706309	10217	86,115	374,423	67,42	551,642	683	99	2.87043722125e-10	5.954613988275874e-09	0.032,0.038	0.017,0.009	0.022
10218	"ENSG00000121073"	"SLC35B1"	chr17	-	49705865	49706309	49705865	49705896	49706203	49706309	10218	105,148	343,409	99,95	534,608	406	99	3.57807362594e-06	3.0309543547068033e-05	0.069,0.081	0.043,0.037	0.035
10219	"ENSG00000185664"	"PMEL"	chr12	-	55956948	55957671	55956948	55957059	55957185	55957671	10219	12,15	2,8	52,21	5,4	225	99	0.0867123457842	0.19009900377691724	0.725,0.452	0.821,0.698	-0.171
10221	"ENSG00000236333"	"TRHDE-AS1"	chr12	-	72253550	72255677	72253550	72254614	72255403	72255677	10221	12,15	0,3	4,0	0,0	888	99	1	1.0	1.0,0.358	1.0,NA	-0.321
10222	"ENSG00000236333"	"TRHDE-AS1"	chr12	-	72261197	72264621	72261197	72261428	72264481	72264621	10222	14,14	2,0	7,0	0,0	3152	99	1	1.0	0.18,1.0	1.0,NA	-0.41
10224	"ENSG00000111300"	"NAA25"	chr12	-	112039228	112040578	112039228	112039339	112040480	112040578	10224	230,332	34,58	57,52	74,74	1240	99	0	0.0	0.351,0.314	0.058,0.053	0.277
10225	"ENSG00000284770"	"TBCE"	chr1	+	235435744	235436608	235435744	235435840	235436385	235436608	10225	41,42	155,157	89,64	250,293	644	99	0.715376671204	0.9336065513902062	0.039,0.039	0.052,0.032	-0.003
10226	"ENSG00000284770"	"TBCE"	chr1	+	235435744	235436608	235435744	235435840	235436543	235436608	10226	36,48	0,0	103,56	1,0	802	99	1	1.0	1.0,1.0	0.927,1.0	0.036
10227	"ENSG00000284770"	"TBCE"	chr1	+	235436385	235436608	235436385	235436450	235436543	235436608	10227	12,20	156,181	39,17	293,380	192	99	0.735949773102	0.9490849597306374	0.038,0.054	0.064,0.023	0.003
10228	"ENSG00000284770"	"TBCE"	chr1	+	235448348	235448951	235448348	235448440	235448669	235448951	10228	252,448	226,240	297,359	407,458	328	99	5.43064714669e-05	0.00034351068877874367	0.252,0.36	0.18,0.191	0.12
10229	"ENSG00000198563"	"DDX39B"	chr6	-	31532779	31535485	31532779	31532911	31535366	31535485	10229	15679,18762	811,986	10216,9679	1149,942	2554	99	3.88800103224e-11	9.289072435230986e-10	0.428,0.424	0.256,0.285	0.156
10230	"ENSG00000089009"	"RPL6"	chr12	-	112406746	112408656	112406746	112406890	112408419	112408656	10230	911,997	0,0	909,877	2,2	1628	99	0.611712436789	0.8423598991257518	1.0,1.0	0.965,0.964	0.036
10231	"ENSG00000137955"	"RABGGTB"	chr1	+	75789951	75790274	75789951	75790057	75790151	75790274	10231	211,253	97,103	243,278	88,123	193	99	0.658583272364	0.8844913179312545	0.527,0.558	0.586,0.537	-0.019
10232	"ENSG00000007392"	"LUC7L"	chr16	-	188968	190135	188968	189339	189967	190135	10232	295,342	614,676	357,373	419,271	727	99	2.97148194939e-10	6.114913654251368e-09	0.061,0.064	0.104,0.158	-0.069
10233	"ENSG00000007392"	"LUC7L"	chr16	-	227241	228402	227241	227336	228332	228402	10233	1365,1645	51,75	382,388	28,40	1095	99	0.000167310070275	0.0009282040347319734	0.708,0.665	0.552,0.467	0.177
10234	"ENSG00000089094"	"KDM2B"	chr12	-	121429508	121430469	121429508	121430163	121430276	121430469	10234	398,596	0,0	550,719	2,3	212	99	1	1.0	1.0,1.0	0.992,0.991	0.008
10235	"ENSG00000089094"	"KDM2B"	chr12	-	121439856	121440977	121439856	121440075	121440815	121440977	10235	29,38	314,384	31,26	375,457	839	99	0.662620827282	0.8883121244447478	0.011,0.012	0.01,0.007	0.003
10236	"ENSG00000089094"	"KDM2B"	chr12	-	121444449	121445418	121444449	121444536	121445274	121445418	10236	18,29	204,322	21,21	251,327	837	99	0.943196222415	1.0	0.01,0.011	0.01,0.008	0.001
10237	"ENSG00000135124"	"P2RX4"	chr12	+	121222093	121223043	121222093	121222166	121222946	121223043	10237	69,76	150,183	65,77	199,162	879	99	0.569670600943	0.804416679695816	0.049,0.045	0.035,0.051	0.004
10238	"ENSG00000135124"	"P2RX4"	chr12	+	121228724	121229099	121228724	121228866	121228962	121229099	10238	6,8	110,172	26,42	234,229	195	99	9.94417017641e-05	0.0005840118816693757	0.027,0.023	0.053,0.085	-0.044
10239	"ENSG00000135124"	"P2RX4"	chr12	+	121232610	121233092	121232610	121232676	121232996	121233092	10239	27,32	111,114	44,53	186,182	419	99	0.942312297995	1.0	0.054,0.062	0.053,0.064	-0.001
10240	"ENSG00000132341"	"RAN"	chr12	+	130872583	130872920	130872583	130872617	130872835	130872920	10240	149,147	0,0	144,236	3,3	317	99	0.0360883084487	0.09280022535775338	1.0,1.0	0.937,0.961	0.051
10241	"ENSG00000132341"	"RAN"	chr12	+	130872583	130872920	130872583	130872629	130872835	130872920	10241	134,120	2849,3194	108,181	3864,4667	305	99	0.106373423976	0.223918088604144	0.015,0.012	0.009,0.012	0.003
10242	"ENSG00000083937"	"CHMP2B"	chr3	+	87249874	87253510	87249874	87249977	87253403	87253510	10242	72,68	235,280	70,80	318,320	3525	99	1	1.0	0.009,0.007	0.006,0.007	0.001
10243	"ENSG00000118600"	"RXYLT1"	chr12	+	63784969	63787059	63784969	63785072	63786802	63787059	10243	29,16	0,0	46,28	0,6	1829	99	0.000860091414067	0.0038656525581566912	1.0,1.0	1.0,0.202	0.399
10244	"ENSG00000135297"	"MTO1"	chr6	+	73466208	73466606	73466208	73466408	73466488	73466606	10244	2,4	183,239	0,4	101,121	179	99	1	1.0	0.006,0.009	0.0,0.018	-0.001
10245	"ENSG00000135297"	"MTO1"	chr6	+	73466208	73466606	73466208	73466408	73466492	73466606	10245	12,18	0,0	1,17	1,2	183	99	0.0854927564196	0.18780176524055028	1.0,1.0	0.351,0.821	0.414
10246	"ENSG00000135297"	"MTO1"	chr6	+	73479731	73480126	73479731	73479844	73479935	73480126	10246	3,2	237,315	1,4	151,208	190	99	1	1.0	0.007,0.003	0.003,0.01	-0.002
10247	"ENSG00000135297"	"MTO1"	chr6	+	73479731	73480126	73479731	73479844	73480038	73480126	10247	173,259	4,4	104,128	0,0	293	99	0.00943800869643	0.030158638969089154	0.936,0.956	1.0,1.0	-0.054
10248	"ENSG00000135297"	"MTO1"	chr6	+	73479935	73480367	73479935	73480126	73480292	73480367	10248	139,167	2,8	18,53	1,2	265	99	0.536988503922	0.7764549905876099	0.963,0.886	0.871,0.908	0.035
10249	"ENSG00000135297"	"MTO1"	chr6	+	73479935	73480367	73479935	73480126	73480317	73480367	10249	194,233	23,19	27,79	3,4	290	99	0.212705914131	0.3892178755445477	0.742,0.807	0.754,0.871	-0.038
10250	"ENSG00000089157"	"RPLP0"	chr12	-	120199117	120199485	120199117	120199205	120199309	120199485	10250	46,59	31723,35552	68,104	30007,33367	203	99	1	1.0	0.001,0.001	0.001,0.002	-0.001
10251	"ENSG00000089157"	"RPLP0"	chr12	-	120199309	120201110	120199309	120199485	120201082	120201110	10251	629,763	8,6	722,958	12,6	1696	99	0.920048710727	1.0	0.821,0.881	0.778,0.903	0.01
10253	"ENSG00000069493"	"CLEC2D"	chr12	+	9692827	9693948	9692827	9692931	9693824	9693948	10253	359,452	2,4	58,49	0,0	992	99	0.0221623202703	0.06149824722254768	0.947,0.919	1.0,1.0	-0.067
10255	"ENSG00000172322"	"CLEC12A"	chr12	+	9978965	9979524	9978965	9979064	9979335	9979524	10255	3,8	0,5	1,0	0,0	370	99	1	1.0	1.0,0.3	1.0,NA	-0.35
10256	"ENSG00000135473"	"PAN2"	chr12	-	56319087	56319487	56319087	56319181	56319307	56319487	10256	261,285	208,220	280,203	153,116	225	99	0.0159262026098	0.04686126506947968	0.356,0.363	0.446,0.435	-0.081
10257	"ENSG00000135473"	"PAN2"	chr12	-	56322614	56323209	56322614	56322758	56323061	56323209	10257	333,359	155,158	265,262	70,51	402	99	2.81325773795e-05	0.00019161438626443203	0.346,0.359	0.482,0.559	-0.168
10258	"ENSG00000135473"	"PAN2"	chr12	-	56323806	56324493	56323806	56323913	56324293	56324493	10258	164,161	0,12	156,131	3,1	479	99	0.106335372125	0.2238990632165416	1.0,0.735	0.915,0.964	-0.072
10259	"ENSG00000110719"	"TCIRG1"	chr11	+	68042945	68043497	68042945	68043031	68043370	68043497	10259	74,65	4,7	165,35	7,4	438	99	0.557691765583	0.7947624147352866	0.807,0.677	0.842,0.664	-0.011
10260	"ENSG00000110719"	"TCIRG1"	chr11	+	68047646	68047972	68047646	68047804	68047881	68047972	10260	7,3	18,21	12,10	32,11	176	99	0.0905103936029	0.1968626571120573	0.179,0.074	0.174,0.338	-0.13
10261	"ENSG00000110719"	"TCIRG1"	chr11	+	68049080	68049788	68049080	68049294	68049662	68049788	10261	26,32	18,26	114,45	18,24	467	99	0.0189655578964	0.05420655348258042	0.234,0.207	0.573,0.284	-0.208
10262	"ENSG00000163435"	"ELF3"	chr1	+	202011956	202012436	202011956	202012178	202012343	202012436	10262	2,0	0,0	0,2	1,0	264	99	1	1.0	1.0,NA	0.0,1.0	0.5
10263	"ENSG00000110888"	"CAPRIN2"	chr12	-	30714958	30716676	30714958	30715076	30716507	30716676	10263	656,860	3,0	475,509	0,0	1530	99	0.4568954191	0.6927906354996003	0.934,1.0	1.0,1.0	-0.033
10264	"ENSG00000110888"	"CAPRIN2"	chr12	-	30714958	30716676	30714958	30715081	30716507	30716676	10264	652,856	15,8	465,508	8,14	1525	99	0.281102406616	0.4838874128609574	0.738,0.874	0.791,0.702	0.06
10265	"ENSG00000110888"	"CAPRIN2"	chr12	-	30714958	30716676	30714958	30715141	30716507	30716676	10265	589,772	13,27	390,405	40,63	1465	99	2.25237828388e-10	4.801547849917669e-09	0.754,0.659	0.397,0.303	0.357
10266	"ENSG00000110888"	"CAPRIN2"	chr12	-	30714958	30716676	30714958	30715144	30716507	30716676	10266	589,765	16,10	381,401	57,42	1462	99	6.52256026967e-13	2.1060501088302672e-11	0.714,0.838	0.312,0.393	0.423
10267	"ENSG00000110888"	"CAPRIN2"	chr12	-	30719078	30720915	30719078	30719225	30720810	30720915	10267	111,96	70,133	49,65	95,89	1684	99	0.00460908703478	0.01639093301723376	0.085,0.041	0.029,0.041	0.028
10268	"ENSG00000181588"	"MEX3D"	chr19	-	1554671	1556923	1554671	1555389	1555576	1556923	10268	99,134	5,9	175,242	12,26	286	99	0.159422962131	0.3083375936754203	0.873,0.837	0.835,0.763	0.056
10269	"ENSG00000084444"	"FAM234B"	chr12	+	13080624	13083449	13080624	13080914	13083002	13083449	10269	893,977	0,0	2818,2455	0,4	2187	99	0.590069359303	0.823131823163639	1.0,1.0	1.0,0.965	0.018
10270	"ENSG00000170486"	"KRT72"	chr12	-	52585588	52586172	52585588	52585835	52585962	52586172	10270	34,43	23,23	0,4	0,0	226	99	1	1.0	0.393,0.45	NA,1.0	-0.579
10271	"ENSG00000187778"	"MCRS1"	chr12	-	49566076	49566841	49566076	49566215	49566721	49566841	10271	326,324	351,512	446,361	649,639	605	99	0.103472188336	0.2190057261077652	0.132,0.094	0.101,0.085	0.02
10272	"ENSG00000011523"	"CEP68"	chr2	+	65071453	65072980	65071453	65072569	65072883	65072980	10272	368,526	2,4	339,412	0,1	413	99	0.289064654147	0.4945049736316557	0.978,0.969	1.0,0.99	-0.021
10273	"ENSG00000011523"	"CEP68"	chr2	+	65071453	65075243	65071453	65072980	65074281	65075243	10273	45,67	101,146	37,45	68,108	1400	99	0.929376062575	1.0	0.031,0.031	0.037,0.029	-0.002
10277	"ENSG00000111325"	"OGFOD2"	chr12	+	122975810	122976767	122975810	122975867	122976583	122976767	10277	154,150	1,0	187,221	0,2	815	99	1	1.0	0.949,1.0	1.0,0.931	0.009
